公車到達時間,車站序號,車站名稱,車站編號,latitude,longitude
2315203100,24.95347,121.5405279
2314300100,24.981232,121.5418387
1167000000,24.995452,121.5413365
1105200100,25.01963,121.54746
1105100100,25.033677,121.5601565
1107100121,25.041009,121.5668354
